vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,distance,mileage,engine_hours,active_driver,driver_ids,vehicle_device_type
740555926884319232,1784182222000-642689989225816064-740555926884319232,1784182222000,1784182281000,1,1.061,0.245,4.330612244897959,642689989225816064,1784182222000,740555926884319232,MP09FA9235,59000,1784182281000,0.6468381351138536,0.24501444511888393,,0.24501444511888393,1784182222000-642689989225816064-740555926884319232,1.061,4.330356928487176,0.0,,,
740555926884319232,1784203744000-642689989225816064-740555926884319232,1784203744000,1784203801000,1,1.013,0.195,5.194871794871794,642689989225816064,1784203744000,740555926884319232,MP09FA9235,57000,1784203801000,0.5149408569152049,0.19505335489212303,,0.195053354892123,1784203744000-642689989225816064-740555926884319232,1.013,5.193450789709583,0.0,,,
739115416302911488,1784218687000-642689989225816064-739115416302911488,1784218687000,1784264612000,3,0.0,146.65,0.0,642689989225816064,1784218687000,739115416302911488,MP13P7281,45925000,1784264612000,385.18953072346415,145.90512527403945,,145.90512527403945,1784218687000-642689989225816064-739115416302911488,545.53,3.7389365108003156,12.75,,,
739467157439512576,1784213659000-642689989225816064-739467157439512576,1784213659000,1784224182000,3,0.0,26.508000000000003,0.0,642689989225816064,1784213659000,739467157439512576,MP13P6336,10523000,1784224182000,70.05046786382401,26.534268130236367,,26.534268130236367,1784213659000-642689989225816064-739467157439512576,97.236,3.6645442611321735,0.0,,,
739467157439512576,1784225499000-642689989225816064-739467157439512576,1784225499000,1784244292000,3,0.0,44.977000000000004,0.0,642689989225816064,1784225499000,739467157439512576,MP13P6336,18793000,1784244292000,118.92686746129645,45.048055856551684,,45.048055856551684,1784225499000-642689989225816064-739467157439512576,190.028,4.2183396461128915,0.0,,,
739497118649024512,1784206392000-642689989225816064-739497118649024512,1784206392000,1784228101000,3,0.0,56.299,0.0,642689989225816064,1784206392000,739497118649024512,MP13P8127,21709000,1784228101000,147.12643233558586,55.729709218024944,,55.729709218024944,1784206392000-642689989225816064-739497118649024512,211.683,3.7983869460337014,0.0,,,
1515667522240643072,1784169869000-642689989225816064-1515667522240643072,1784169869000,1784201604000,2,0.0,63.929,0.0,642689989225816064,1784169869000,1515667522240643072,MP09BJ5830,31735000,1784201604000,198.28615108420613,75.10839056219929,,63.92882096287045,1784169869000-642689989225816064-1515667522240643072,336.584,4.481310243510886,5.481499999999992,,,
566305825849643008,1784182874000-642689989225816064-566305825849643008,1784182874000,1784196038000,2,0.0,32.594,0.0,642689989225816064,1784182874000,566305825849643008,MP09AF2745,13164000,1784196038000,107.04307478679475,40.54661923742225,,32.593830440233795,1784182874000-642689989225816064-566305825849643008,192.339,4.7436507313655865,2.2746458333333393,,,
579291634907242496,1784200742000-642689989225816064-579291634907242496,1784200742000,1784216587000,2,0.0,24.658,0.0,642689989225816064,1784200742000,579291634907242496,MP09BP1492,15845000,1784216587000,96.41145424790857,36.51949024541991,,24.657942209355724,1784200742000-642689989225816064-579291634907242496,169.535,4.64231561997945,2.4705763888888943,,,
593179711849402368,1784200545000-642689989225816064-593179711849402368,1784200545000,1784216392000,2,0.0,30.213,0.0,642689989225816064,1784200545000,593179711849402368,MP09BP1422,15847000,1784216392000,97.99579346446012,37.11961873653792,,30.21230870833332,1784200545000-642689989225816064-593179711849402368,166.589,4.4878963111768595,2.664375000000007,,,
739421717067202560,1784209952000-642689989225816064-739421717067202560,1784209952000,1784256942000,2,0.0,156.344,0.0,642689989225816064,1784209952000,739421717067202560,Mp13p8136,46990000,1784256942000,412.76456817574194,156.35021521808406,,156.35021521808406,1784209952000-642689989225816064-739421717067202560,576.234,3.6855337819410345,0.0,,,
739497118649024512,1784230027000-642689989225816064-739497118649024512,1784230027000,1784251711000,2,0.0,73.582,0.0,642689989225816064,1784230027000,739497118649024512,MP13P8127,21684000,1784251711000,194.49240753256439,73.67136648960772,,73.67136648960772,1784230027000-642689989225816064-739497118649024512,283.518,3.8484151103671165,0.0,,,
739915798490906624,1784217455000-642689989225816064-739915798490906624,1784217455000,1784242268000,2,0.0,45.238,0.0,642689989225816064,1784217455000,739915798490906624,MP13P5481,24813000,1784242268000,222.37776017866062,84.23400006767447,,84.23400006767447,1784217455000-642689989225816064-739915798490906624,323.5,3.84049195977986,6.849999999998545,,,
739919483375714304,1784226530000-642689989225816064-739919483375714304,1784226530000,1784247721000,2,0.0,63.808,0.0,642689989225816064,1784226530000,739919483375714304,MP13P8163,21191000,1784247721000,168.55015117565037,63.844754233200895,,63.844754233200895,1784226530000-642689989225816064-739919483375714304,227.336,3.560762395131588,0.0,,,
739426360824430592,1784207324000-642689989225816064-739426360824430592,1784207324000,1784213324000,1,0.0,0.0,0.0,642689989225816064,1784207324000,739426360824430592,Mp13p2745,6000000,1784213324000,,0.0,,,1784207324000-642689989225816064-739426360824430592,70.745,0.0,0.0,,,c
739426360824430592,1784213684000-642689989225816064-739426360824430592,1784213684000,1784219808000,1,0.0,0.0,0.0,642689989225816064,1784213684000,739426360824430592,Mp13p2745,6124000,1784219808000,,0.0,,,1784213684000-642689989225816064-739426360824430592,99.83,0.0,0.0,,,c
739426360824430592,1784223215000-642689989225816064-739426360824430592,1784223215000,1784224295000,1,0.0,0.0,0.0,642689989225816064,1784223215000,739426360824430592,Mp13p2745,1080000,1784224295000,,0.0,,,1784223215000-642689989225816064-739426360824430592,12.073,0.0,0.0,,,c
739426360824430592,1784224895000-642689989225816064-739426360824430592,1784224895000,1784227415000,1,0.0,0.0,0.0,642689989225816064,1784224895000,739426360824430592,Mp13p2745,2520000,1784227415000,,0.0,,,1784224895000-642689989225816064-739426360824430592,30.953,0.0,0.0,,,c
739426360824430592,1784233776000-642689989225816064-739426360824430592,1784233776000,1784235456000,1,0.0,0.0,0.0,642689989225816064,1784233776000,739426360824430592,Mp13p2745,1680000,1784235456000,,0.0,,,1784233776000-642689989225816064-739426360824430592,28.723,0.0,0.0,,,c
739426360824430592,1784236009000-642689989225816064-739426360824430592,1784236009000,1784245249000,1,0.0,0.0,0.0,642689989225816064,1784236009000,739426360824430592,Mp13p2745,9240000,1784245249000,,0.0,,,1784236009000-642689989225816064-739426360824430592,132.447,0.0,0.0,,,c
